gene,SRR24710558,SRR24710556,SRR24710554,SRR24710705,SRR24710703,SRR24710564,SRR24710562,SRR24710560
MAN2A2,0.13390928725701945,0.21008403361344538,0.12941176470588237,0.18789808917197454,0.24401426388181355,0.13921113689095127,0.12688577586206898,
MAN2B1,,,,,0.7354838709677419,,,
MAN2B2,,,0.9463414634146341,,,,,
MANBA,,,,,0.8862275449101796,,,
MANSC1,,,,,0.07867298578199051,0.08771929824561403,,
MAOA,0.5549668874172186,0.7384615384615385,,0.7547892720306514,0.7631086142322098,0.8082191780821918,,
MAOB,0.9475367882277671,,0.9732888146911519,,0.9636734693877551,0.9709762532981531,,
MAP1A,,0.6631716906946264,,0.7409300791556728,0.6888852405187982,0.49207427536231885,,0.6601049868766404
MAP1B,0.7604722184238115,0.3613538632265224,0.5244737928188197,0.6754265190062856,0.669174850146665,0.6150672645739911,0.6662927650028042,0.3130327616308925
MAP1LC3A,,,,,0.9810677127750298,,,
MAP1LC3B,0.6499029995523056,0.7702702702702703,,,0.7520293776575183,0.7003806416530723,0.7474204643164231,0.7605473204104903
MAP1LC3B2,0.35899513776337116,,,0.40963855421686746,,,,
MAP2,0.6767795438838977,0.903659849300323,0.8250696378830084,0.8338590956887487,0.5981537901868946,0.5783043317289893,0.9793405461102525,0.7684301821335646
MAP2K1,,,,,0.9919741100323625,,,
MAP2K4,0.9476357952325127,,0.9656716417910448,0.9869565217391304,0.9699570815450643,0.9433526011560693,0.9653689992834965,
MAP2K5,,,0.9151515151515152,,,,0.959489872468117,
MAP2K7,,,0.7176470588235294,,,,,
MAP3K10,,,,0.9391891891891891,,,,
MAP3K12,,0.2761904761904762,,,0.07421383647798742,,,
MAP3K13,0.13404825737265416,,0.22509225092250923,0.1806020066889632,0.29136081309994355,0.13555992141453832,0.16630100921456778,0.6099137931034483
MAP3K2,,0.6608695652173913,0.6636363636363637,0.6485507246376812,0.6685592618878637,0.648936170212766,0.859504132231405,0.6759259259259259
MAP3K20,,,,0.8741721854304636,,,,
MAP3K4,0.7136842105263158,0.660377358490566,,0.7920489296636085,0.8139269406392694,0.8229166666666666,,
MAP3K5,0.9432463110102156,,,,,0.963963963963964,0.9773776546629732,
MAP3K7,0.45253576072821844,,,,0.9281842818428184,0.8947368421052632,,
MAP3K9,,,0.6467661691542289,0.6019736842105263,,0.5909090909090909,0.62816553428042,0.35121951219512193
MAP3K9-DT,0.7323135755258127,,,,,,,
MAP4,0.3514698716907585,0.852195423623995,0.4134709931170108,0.2939068100358423,0.46095067976580334,0.36551368094992254,0.36762046590788217,0.5124016938898972
MAP4K2,,,0.3475177304964539,0.37222222222222223,0.3853989813242784,0.39552238805970147,,
MAP4K3,,0.7380952380952381,,,0.9754488823744961,,0.9493844049247606,
MAP4K3-DT,0.711864406779661,,0.8481012658227848,0.7304964539007093,0.3405994550408719,0.9097744360902256,0.680577849117175,
MAP4K4,0.8236092265943012,0.7170068027210884,0.6175824175824176,0.6508972267536705,0.9112246306778959,0.9078726968174204,0.6916903960652343,0.6906187624750499
MAP4K5,,0.8740458015267175,,,0.9100977198697069,,,
MAP6,0.7708333333333334,0.6182795698924731,0.6905829596412556,0.756393001345895,0.7056222362602653,0.9411764705882353,0.9915280828365234,0.6636085626911316
MAP6D1,,,0.9764150943396226,,0.9851576994434137,,,
MAP7,0.493491124260355,0.525974025974026,0.8592436974789915,0.664624808575804,0.6404931862426996,0.38534278959810875,0.8239882983910287,0.697508896797153
MAP7D1,,,,,,0.9816433566433567,,
MAP7D2,,,,0.863773965691221,,0.8150208623087621,,
MAP9,0.7608031427324312,0.5703703703703704,0.8025751072961373,0.5712309820193637,0.9494147157190636,0.6694386694386695,0.7888446215139442,
MAPK1,0.8054545454545454,0.8031088082901554,0.8320493066255779,0.8197193234976611,0.7373767553032566,0.8269410664172123,0.7897768178545717,0.8441558441558441
MAPK10,0.27906976744186046,0.7619047619047619,0.3288166214995483,0.28382663847780126,0.44457819239642893,0.30010172939979657,0.42498279421885754,0.46845425867507884
MAPK11,,,,,0.916955017301038,,,
MAPK12,0.8190854870775348,,0.783625730994152,0.5770609318996416,0.6137295081967213,0.4948805460750853,,
MAPK13,0.6565349544072948,,,0.6615384615384615,0.7125603864734299,0.7252747252747253,,
MAPK14,,0.2804878048780488,0.21287128712871287,,0.2547318611987382,0.9389312977099237,0.9837451235370611,0.18518518518518517
MAPK1IP1L,0.47690857681432614,,0.4088050314465409,,0.9329608938547486,0.4117647058823529,0.8923959827833573,0.497907949790795
MAPK3,,,0.9733487833140209,,,0.986400725294651,,
MAPK4,,,,0.9586374695863747,,,,
MAPK6,,0.9144736842105263,,,,0.9753086419753086,,
MAPK8,0.5615462868769074,,0.7962264150943397,0.5520581113801453,0.6389627659574468,0.59375,0.8652612282309807,0.8
MAPK8IP1,,0.9838107098381071,0.9837467921300257,,,0.9576659038901602,0.9625844132140902,
MAPK8IP2,0.09321200196753567,,0.10898502495840266,0.10014584346135148,0.09609683794466403,0.08393113342898136,,0.11182336182336182
MAPK8IP3,,,,0.9924528301886792,0.9844320889594916,,0.9929234851835471,
MAPK9,0.790167865707434,,0.7827260458839406,0.8930957683741648,0.7412228796844181,0.782608695652174,0.8223041474654378,
MAPKAP1,,0.6814159292035398,,0.7157894736842105,0.6467353951890035,0.7214285714285714,0.6255201109570042,0.7433628318584071
MAPKAPK5,0.39753086419753086,,0.3925233644859813,0.5025906735751295,0.5520581113801453,0.30405405405405406,0.2813738441215324,
MAPKBP1,0.888,,,0.8260869565217391,0.8717067583046965,,0.6482412060301508,0.8553459119496856
MAPRE1,0.8221070811744386,,0.8424657534246576,,0.845247446975648,,,
MAPRE2,0.8805935543705078,0.9513888888888888,0.979064039408867,0.9854932301740812,0.9917775613978146,0.9368029739776952,0.8605996336643208,0.9096385542168675
MAPRE3,,,,,0.9582228116710876,0.9618257261410789,,
MAPT,0.5611183355006502,0.9505703422053232,0.9776609724047306,0.5255623721881391,0.6511344601796863,0.6452119309262166,0.5969408291962968,0.8532467532467533
MARCHF1,0.6183206106870229,,,,0.8581673306772908,,0.8081587651598677,
MARCHF5,0.23651079136690648,,0.4157303370786517,0.2876712328767123,0.30714791224345367,0.3686635944700461,0.46734059097978226,
MARCHF6,0.9295644114921223,0.6734992679355783,0.18421052631578946,0.7436429683445771,0.7288225328250741,0.23117709437963946,0.6752648097293056,0.6318622174381054
MARCHF7,,,,,0.8953068592057761,,,
MARCHF8,,,,,,,0.9357142857142857,
MARCHF9,,,,,,0.1415929203539823,,
MARCKS,0.2243678799666574,0.8870967741935484,0.8794992175273866,0.8644897959183674,0.8509027373325568,0.8216896831844029,0.20476610767872905,0.8550847457627119
MARF1,,,,,0.9665600465251527,0.9727463312368972,,
MARK1,0.799410029498525,,0.2,0.85,0.7995839112343966,0.7,0.7995735607675906,
MARK2,,,0.8191881918819188,0.8463541666666666,,0.7918088737201365,,
MARK3,0.9025157232704403,0.36681222707423583,0.8319838056680162,0.8361408882082695,0.859504132231405,0.8870967741935484,0.938562091503268,0.4329501915708812
MAST1,,,,,0.9764079147640792,0.9744136460554371,,
MAST3,0.9900090826521344,,,,0.9914779644509374,,,
MAST4,,0.5698924731182796,0.9261992619926199,0.6894865525672371,0.6400251730648207,0.6514745308310992,,0.5043103448275862
MASTL,,,,,0.228,,,
MAT2A,,,0.9868565169769989,0.9879294336118849,0.9929317762753535,,,
MATCAP1,0.7714932126696833,,,,0.8640296662546354,0.7848837209302325,,
MATCAP2,0.7317073170731707,,,,,,,
MATK,0.9023364485981309,,0.9566563467492261,0.9532163742690059,0.9168370824812543,0.8960396039603961,,
MATR3,0.8103650433831001,0.786144578313253,0.696033696033696,0.7653906424893665,0.6699654414074773,0.68864388092613,0.9433435868087846,0.9209202012940331
MAU2,0.896551724137931,0.7297297297297297,0.861271676300578,,,0.7794871794871795,0.712632594021215,
MAVS,0.8037383177570093,0.3708609271523179,0.6018518518518519,,0.5913978494623656,0.42,0.779874213836478,0.2982456140350877
MAX,0.9327272727272727,0.9018181818181819,0.9115384615384615,0.9414414414414415,0.9521897810218978,0.9315960912052117,,0.8813559322033898
MAZ,,,,,0.9674496644295302,,,
MBD1,0.9166666666666666,0.4897959183673469,0.7872340425531915,,0.8269876819708847,0.8703703703703703,0.8792329661362709,0.8072289156626506
MBD2,0.4745762711864407,0.672566371681416,0.8642857142857143,0.4703196347031963,0.51252408477842,0.911504424778761,0.5232974910394266,0.3163265306122449
MBD3,,,,,0.05446485117162761,0.0364741641337386,0.9783653846153846,
MBD4,,,,,,,0.7458432304038005,
MBD5,,,0.41379310344827586,,0.7601078167115903,,0.9090909090909091,
MBLAC2,0.8905660377358491,,,,0.948073701842546,,,
MBNL1,,,,0.9776035834266518,,0.9728,0.9810090702947846,
MBNL2,0.9704142011834319,0.9100758396533044,,,0.9825372961720829,0.9660861594867094,0.9941666666666666,
MBOAT2,,0.7914893617021277,0.7248520710059172,0.6741935483870968,0.14064697609001406,0.6180257510729614,0.9753879079721777,0.7746478873239436
MBOAT7,0.7957028404952659,,,0.9329388560157791,0.9168756718022214,0.8908450704225352,0.9149980369061641,0.9693181818181819
MBP,0.9185314685314685,0.957755349708896,0.9894535369712121,0.9530453447813254,0.9138985459436141,0.9013085145595282,0.9126327933471134,0.9923195084485407
MBTPS2,,,,,,0.8333333333333334,,
MCCC2,0.9156976744186046,,,,,,,
MCF2L,0.9396031061259706,,,,0.9504162142598624,0.9376391982182628,0.95859375,
MCF2L2,0.7261904761904762,0.725,,,0.6888888888888889,0.8108108108108109,0.7438423645320197,0.8252427184466019
MCFD2,,0.8294573643410853,,,0.90748031496063,0.9391771019677997,,
MCHR2,,,,0.8780487804878049,,0.7337278106508875,,
MCL1,,,0.8785714285714286,0.8804347826086957,0.9364801864801865,0.889763779527559,,
MCM4,0.8858381502890174,,,0.8834080717488789,,0.6791666666666667,,
MCM6,,,,,0.06598984771573604,,,
MCMBP,,,,,0.5516840882694541,0.46808510638297873,,0.5555555555555556
MCPH1,,,,,0.6994818652849741,,,
MCRIP2,,,,,,,0.8785046728971962,
MCTP1,0.7931034482758621,0.7368421052631579,0.3659574468085106,0.9439252336448598,0.2575360419397117,0.6016949152542372,0.9300866447564984,
MCTS1,0.09449760765550239,,0.09583333333333334,0.09405940594059406,0.09040793825799338,0.7154929577464789,0.4925006147037128,
MCUB,,,,,0.18235294117647058,,,
MCUR1,,,,,,,,0.8758169934640523
MDGA2,,0.5,0.6713286713286714,0.6923076923076923,0.8083267871170463,0.6779661016949152,0.6550561797752809,0.6507936507936508
MDH1,0.8906342328146544,,0.9673679690854444,,0.9596191270503197,0.9896449704142012,,
MDH1B,,,,,,0.7017543859649122,,
MDH2,0.30764987127620447,0.27896995708154504,0.371900826446281,0.3914501257334451,0.36476065764586063,0.23717472118959107,0.8146468810112668,0.3762993762993763
MDM2,,0.8974358974358975,0.11224489795918367,0.08888888888888889,0.8968911917098445,,,
MDM4,0.8560975609756097,0.8769230769230769,0.9040404040404041,0.8840579710144928,0.9583048530416951,0.8888888888888888,0.8664688427299704,
MDN1,,0.7155172413793104,,0.9548872180451128,,,,
MDP1,,,,,,0.769620253164557,,
ME1,0.60734149054505,0.7164179104477612,,,0.6483155299917831,0.6372881355932203,,
ME2,0.09340659340659341,,,,0.2745387453874539,0.213768115942029,0.9483870967741935,
ME3,,,,,,,0.9650856389986825,
MEA1,,,,,0.9509423503325942,,,
MEAF6,0.2615963226076055,0.18009478672985782,0.22748815165876776,0.18769883351007424,0.1541981695185038,0.258777633289987,0.30100779615896556,0.145748987854251
MECP2,0.7894039735099337,0.5849056603773585,0.7426470588235294,0.8885448916408669,0.949964260185847,,,
MECR,,,,0.15606936416184972,0.3479938271604938,0.2786885245901639,,
MED12L,,,,0.9014778325123153,,,,
MED13,,0.8547486033519553,0.9016393442622951,,0.9779825908858167,0.7368421052631579,0.9204064352243861,
MED13L,0.8549618320610687,,0.8742857142857143,0.885,,,0.8540925266903915,0.8571428571428571
MED14,0.4384057971014493,,,0.39814814814814814,0.6586483390607102,0.5615384615384615,0.29591836734693877,
MED17,0.19437340153452684,,0.21052631578947367,0.19333333333333333,0.9590818363273453,0.23333333333333334,,
MED19,,0.7155172413793104,,0.8982300884955752,,0.8489795918367347,0.9104658197217181,
MED21,,,0.18867924528301888,,0.9055330634278003,,0.1277461350691619,
MED25,0.47344110854503463,0.23684210526315788,0.4367816091954023,,0.43884892086330934,0.4049079754601227,0.5278422273781903,
MED27,,,0.8677685950413223,,0.6709129511677282,,0.9055023923444976,
MED28,0.6086021505376344,0.5220588235294118,0.6373056994818653,0.636,0.34929078014184395,,,
MED29,0.4727979274611399,0.6684782608695652,0.5270935960591133,0.5224839400428265,0.5145197319434103,0.6749174917491749,0.5943396226415094,0.5562700964630225
MED31,,,,,0.9113054341036851,0.9497716894977168,,
MED4,0.38220757825370677,0.3076923076923077,0.7665706051873199,,0.8303747534516766,0.40329218106995884,,0.36363636363636365
MED6,,,,0.9005847953216374,0.14543114543114544,0.8275862068965517,0.2658486707566462,
MED8,0.615686274509804,0.625,0.5234375,0.6368715083798883,0.6452631578947369,0.8737864077669902,0.6633039092055486,0.6352941176470588
MEF2A,0.9321321321321321,0.941908713692946,0.9272349272349273,0.9621026894865525,0.90919452887538,,0.9723799690242644,
MEF2C,0.6916316392816202,0.6860902255639098,0.7920242301867744,0.9072497798649839,0.9664572257129048,0.84270393240169,0.9608934456243134,0.8124598587026333
MEF2C-AS1,,,,,0.01508811969063015,,0.01304185815426655,
MEF2C-AS2,,,,0.5357142857142857,,,,
MEF2D,0.768377253814147,0.5573770491803278,0.6340956340956341,0.9739130434782609,0.6554156171284635,0.9766803840877915,,0.6216216216216216
MEG3,0.8965688096122879,0.8730325288562435,0.8757267441860465,0.8642771804062127,0.777540381164003,0.8804578211106401,0.719836525558131,0.8611111111111112
MEGF10,0.7781818181818182,0.7797356828193832,0.8910505836575876,0.8163265306122449,0.8201669877970456,0.817258883248731,0.8076490438695163,
MEGF8,,,0.8571428571428571,,,,,
MEGF9,,,0.93048128342246,,0.9667805029493945,0.9366754617414248,0.9680952380952381,
MEIS1,,,0.5384615384615384,,,,,
MEIS2,0.8723098995695839,0.7254901960784313,,,0.9573560767590619,,0.9376947040498442,
MEIS3,0.9385826771653544,,0.9084821428571429,0.9315068493150684,0.8943130347257172,0.8591549295774648,0.9223439733206289,0.912621359223301
MELTF,0.6198830409356725,,0.373134328358209,0.40476190476190477,0.3349875930521092,0.35365853658536583,,
MEMO1,,,,,0.8145315487571702,,0.10398613518197573,
MEPCE,,,0.9447236180904522,,,,,
MEPE,,,,,0.9178272980501393,,,
MESD,,0.441340782122905,0.7318435754189944,0.10795454545454546,0.7510889856876167,0.726643598615917,0.6738324684951816,0.75
MEST,0.9018087855297158,,,0.3346456692913386,,0.919431279620853,0.648471615720524,
METAP2,0.8705583756345178,0.4219409282700422,,0.8796992481203008,0.5429349170997277,0.7260981912144703,0.8652606912712361,
METRN,,0.12347560975609756,0.04232164449818621,0.07603464870067372,0.11221881390593047,,,0.055408970976253295
METTL13,0.47149122807017546,,0.45098039215686275,0.40963855421686746,0.5970724191063174,0.5460122699386503,0.44395017793594305,
METTL14,,,,,0.3361629881154499,0.7444444444444445,0.33088235294117646,
METTL15,0.6967741935483871,,,,0.7470355731225297,0.8270676691729323,,0.48
METTL16,,,,,,0.6442307692307693,0.8048780487804879,
METTL21A,0.5808580858085809,,,0.7,0.9284064665127021,,,
METTL26,0.5934278350515464,,,,,,,
METTL2B,0.6959706959706959,,,0.5952380952380952,0.8534278959810875,,0.3123209169054441,
METTL5,0.07784431137724551,0.8717948717948718,,0.5514511873350924,0.5175943698016635,0.9166666666666666,,
METTL6,,,,,0.5457685664939551,0.4805194805194805,,
METTL7A,0.9589932126696833,0.9895536562203229,0.9028268551236749,0.968475073313783,,0.8023748939779474,0.8997315950920245,0.8279036827195467
METTL8,,,,,0.5485714285714286,,,
METTL9,0.9241231209735147,,,,,0.3025830258302583,,0.2803030303030303
MFAP1,0.8807339449541285,,,,0.925016160310278,0.8825622775800712,0.9526671675432006,
MFAP3L,,0.8366336633663366,,,,,,
MFF,,0.6366782006920415,,0.9637952559300874,,,0.9744431418522861,0.6694677871148459
MFHAS1,0.8706140350877193,,,,,,,
MFN1,0.3422330097087379,,,0.7637362637362637,0.872168284789644,0.3644859813084112,0.6181102362204725,
MFSD1,0.9168053244592346,,,,,,0.9220272904483431,
MFSD11,0.8903654485049833,,,0.5681818181818182,0.46320346320346323,0.6012658227848101,,
MFSD12,0.25102319236016374,0.518796992481203,0.3770491803278688,0.2601626016260163,0.4490220557636288,0.24334600760456274,0.3069189828503844,0.36507936507936506
MFSD13A,0.7294117647058823,,,,0.75,0.7083333333333334,0.7024456521739131,
MFSD14A,,,0.9475982532751092,,,,,
MFSD4A,0.8182711198428291,,,0.7997010463378177,0.6096972944012858,,0.795904279797515,0.8409785932721713
MFSD6,,0.9330855018587361,,,,,,
MFSD8,,,,,,,0.9369127516778524,
MGA,0.5427350427350427,0.638095238095238,,0.6312056737588653,0.929945054945055,0.7878787878787878,,
MGAT1,,0.9206349206349206,0.9432314410480349,,0.852405721716515,,,
MGAT2,,,,,0.905587668593449,0.8295454545454546,,
MGAT4C,,,,,,,0.6079545454545454,
MGAT5,,0.8976744186046511,,,0.9793103448275862,,,
MGLL,0.6622358554873893,0.6216216216216216,0.900974025974026,0.6952054794520548,,0.947565543071161,0.714419695193435,0.9572107765451664
MGRN1,,,,,0.9061696658097687,,,
MGST3,,,,,0.8467941214722331,0.7541784520442273,,
MIA2,0.783375314861461,,,0.8088235294117647,,0.8650793650793651,0.928311057108141,
MIA3,0.3561797752808989,0.2,0.4028776978417266,0.8758389261744967,0.6471835251362811,0.4293785310734463,0.9644334160463193,0.41284403669724773
MIAT,0.9514699020065329,0.45494505494505494,0.9793103448275862,0.9397217928902627,0.9768085842852198,,0.9864825154275639,0.49912739965095987
MIB1,0.13518197573656845,0.848314606741573,,0.7604166666666666,0.9770114942528736,0.15168539325842698,0.18812375249500998,
MIB2,,,0.9321266968325792,0.9163636363636364,,0.9383259911894273,,
MICAL1,0.7819971870604782,0.6785714285714286,,0.6899696048632219,0.7984496124031008,,0.6635687732342007,
MICAL2,,,0.9157608695652174,0.9770114942528736,,,0.9557275541795666,0.7578947368421053
MICAL3,0.9143088116410671,0.8745387453874539,,,0.8746987951807229,0.882943143812709,,
MICOS13,,,,,0.9796348314606742,,,
MICU1,,0.7136363636363636,,,0.7414780474502318,0.7472035794183445,,
MICU2,,,,,,0.9665653495440729,,
MICU3,0.980185497470489,,,,0.9766807995154452,0.86731843575419,0.9190238491403216,0.9249146757679181
MID2,,,,,0.8940092165898618,,,
MIEF1,0.8403141361256544,0.6078431372549019,,0.7379310344827587,0.8489835430784124,,,
MIER1,,0.3543307086614173,0.24666666666666667,0.34831460674157305,0.9721337579617835,0.5036496350364964,0.5911251980982567,0.36
MIGA1,0.9476971116315379,,0.9361702127659575,,0.9503153067074336,0.9517241379310345,0.634934199282174,0.9078341013824884
MINCR,,0.25,,,0.1883289124668435,,,0.5373134328358209
MINDY2,0.9003215434083601,0.9076923076923077,0.8841201716738197,0.8389830508474576,0.7351179992955266,0.6584362139917695,0.8525084873632591,0.89568345323741
MINDY3,0.8287037037037037,0.7682926829268293,0.8733031674208145,,0.8264129181084199,0.9116465863453815,0.8988142292490119,0.8125
MIOS,0.05307855626326964,,,,,,,
MIR100HG,0.3023255813953488,0.8113207547169812,0.9123867069486404,0.7703125,0.8396682791983414,0.44785276073619634,0.22103092783505154,0.15181518151815182
MIR124-1HG,,,,,0.989815164089023,,0.9904593639575971,
MIR124-2HG,0.205607476635514,,,,0.9315068493150684,0.7959183673469388,0.8663282571912013,
MIR137HG,,,,,0.4740740740740741,,0.8177083333333334,
MIR1915HG,,,,,0.5913621262458472,0.48148148148148145,,
MIR29B2CHG,,,,0.8584070796460177,,,,
MIR3936HG,0.2100456621004566,,,0.2765957446808511,0.19210526315789472,,,
MIR3976HG,0.684931506849315,,,,,,,
MIR4435-2HG,,,,,0.3157894736842105,,,
MIR4458HG,0.07649253731343283,,0.10152284263959391,,0.1378986866791745,,,
MIR493HG,,,,0.4075342465753425,0.31351351351351353,0.44370860927152317,0.32109004739336494,0.2459016393442623
MIR497HG,0.3730484798685292,,0.46875,,0.6666666666666666,,,
